date,_pm25,year,month,day,PM25,Date
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/11/2022,79.55930298,2022,3,11,22.34514475,3/11/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/12/2022,79.55930298,2022,3,12,22.34514475,3/12/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/13/2022,79.55930298,2022,3,13,22.34514475,3/13/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/14/2022,79.55930298,2022,3,14,22.34514475,3/14/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/15/2022,79.55930298,2022,3,15,22.34514475,3/15/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/16/2022,79.55930298,2022,3,16,22.34514475,3/16/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/17/2022,79.55930298,2022,3,17,22.34514475,3/17/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/18/2022,79.55930298,2022,3,18,22.34514475,3/18/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/19/2022,79.55930298,2022,3,19,22.34514475,3/19/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/20/2022,79.55930298,2022,3,20,22.34514475,3/20/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/21/2022,79.55930298,2022,3,21,22.34514475,3/21/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/22/2022,79.55930298,2022,3,22,22.34514475,3/22/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/23/2022,79.55930298,2022,3,23,22.34514475,3/23/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/24/2022,79.55930298,2022,3,24,22.34514475,3/24/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/25/2022,79.55930298,2022,3,25,22.34514475,3/25/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/26/2022,79.55930298,2022,3,26,22.34514475,3/26/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/27/2022,79.55930298,2022,3,27,22.34514475,3/27/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
3/28/2022,79.55930298,2022,3,28,22.34514475,3/28/2022
